PRODUCT CODE,DESCRIPTION,PIECE,BARCODE,PRODUCT GROUP,PRODUCT TYPE,GENDER,SIZE,PRICE,LINK,IMAGE_LINK,ORIGINAL_EN,ORIGINAL_AR,ORIGINAL_HE,orig_norm,orig_can,FRAG_FOUND,FRAG_SOURCE,FRAG_MATCH_NAME,FRAG_MATCH_SCORE,FRAG_URL,DESC_AR,DESC_HE,PYRAMID_AR,PYRAMID_HE,BEST_TIME_AR,BEST_TIME_HE,RATING_5STARS,NEEDS_REVIEW
XF W.214,100 ML V. SECRET BOMBSHELL,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.144,https://madperfume.co.il/upload/06-2025/product/68507ebb7cddb.png,V. SECRET BOMBSHELL,في. سكرت بمبشلل,וי. סאקרט בומבשלל,v secret bombshell,v secret bombshell,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF W.217,100 ML VERSACE BRIGHT CRYSTAL,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.145,https://madperfume.co.il/upload/01-2026/product/697ceda1984cb.png,VERSACE BRIGHT CRYSTAL,ڤرسسي بريغت كريستل,וארסס בריגט קריסטל,versace bright crystal,versace bright crystal,1,Fragrantica (MrBob23 dataset),Bright Crystal Versace,77.77777778,https://www.fragrantica.com/perfume/Versace/Bright-Crystal-632.html,"طابع floral, citrus, fresh, woody. يفتتح بـ Yuzu وينتهي بـ Musk. مناسب لمن يحب رائحة واضحة وثابتة.","אופי floral, citrus, fresh, woody. נפתח ב-Yuzu ומסתיים ב-Musk. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Yuzu, Pomegranate, Ice | القلب: Peony, Lotus, Magnolia | القاعدة: Musk, Mahogany, Amber","פתיחה: Yuzu, Pomegranate, Ice | לב: Peony, Lotus, Magnolia | בסיס: Musk, Mahogany, Amber",مناسب: ربيع/صيف • نهار,מתאים: אביב/קיץ • יום,★★★★★,1
XF W.222,100 ML PACO RABANNE OLYMPEA,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.147,https://madperfume.co.il/upload/06-2025/product/68507cd9091ab.png,PACO RABANNE OLYMPEA,باكو رابنني اوليمبي,פאקו ראבננ אלימפי,paco rabanne olympea,paco rabanne olympea,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF Y.101,100 ML YSL LIBRE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.138,https://madperfume.co.il/upload/01-2026/product/697bdb6a7d1dd.png,YSL LIBRE,واي اس ال ليبري,וואי אס אל ליבר,ysl libre,ysl libre,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF Y.102,100 ML YSL LIBRE INTENSE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.172,https://madperfume.co.il/upload/01-2026/product/697bd821842d0.png,YSL LIBRE INTENSE,واي اس ال ليبري إنتنس,וואי אס אל ליבר אינטנס,ysl libre intense,ysl libre,1,Fragrantica (MrBob23 dataset),Libre Intense Yves Saint Laurent,86.66666667,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Libre-Intense-62318.html,"طابع vanilla, white floral, citrus, lavender. يفتتح بـ Lavender وينتهي بـ Madagascar Vanilla. مناسب لمن يحب رائحة واضحة وثابتة.","אופי vanilla, white floral, citrus, lavender. נפתח ב-Lavender ומסתיים ב-Madagascar Vanilla. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Lavender, Mandarin Orange, Bergamot | القلب: Lavender, Tunisian Orange Blossom, Jasmine Sambac, Orchid | القاعدة: Madagascar Vanilla, Tonka Bean, Ambergris, Vetiver","פתיחה: Lavender, Mandarin Orange, Bergamot | לב: Lavender, Tunisian Orange Blossom, Jasmine Sambac, Orchid | בסיס: Madagascar Vanilla, Tonka Bean, Ambergris, Vetiver",مناسب: خريف/شتاء • ليل,מתאים: סתיו/חורף • לילה,★★★★★,1
XF Z.101,100 ML ZADIG @ VOLTAIRE THIS IS HER,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.139,https://madperfume.co.il/upload/01-2026/product/697bb5273e52d.png,ZADIG @ VOLTAIRE THIS IS HER,زاديج @ ڤلتايري ثيس ايس هر,זאדיג׳ @ וולטיר תיס אס האר,zadig voltaire this is her,zadig voltaire this is her,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
SELECTIVE MAN 100 CC,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM A.102,100 ML ACQUA DI GIO,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.68,https://madperfume.co.il/upload/01-2026/product/697ceed744648.png,ACQUA DI GIO,اككو دي جيو,אקקו די ג׳יו,acqua di gio,acqua di gio,1,Fragrantica (MrBob23 dataset),Acqua di Gio Giorgio Armani,100,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,"طابع citrus, aromatic, marine, fresh spicy. يفتتح بـ Lime وينتهي بـ White Musk. مناسب لمن يحب رائحة واضحة وثابتة.","אופי citrus, aromatic, marine, fresh spicy. נפתח ב-Lime ומסתיים ב-White Musk. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli | القلب: Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet | القاعدة: White Musk, Cedar, Oakmoss, Patchouli, Amber","פתיחה: Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli | לב: Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet | בסיס: White Musk, Cedar, Oakmoss, Patchouli, Amber",مناسب: صيف/ربيع • نهار,מתאים: קיץ/אביב • יום,★★★★★,0
XM A.104,100 ML ACQUA DI GIO ABSOLU (NEW),,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.69,https://madperfume.co.il/upload/02-2026/product/697e7bcd3e5dd.png,ACQUA DI GIO ABSOLU,اككو دي جيو أبسولو,אקקו די ג׳יו אבסולו,acqua di gio absolu,acqua di gio absolu,1,Fragrantica (MrBob23 dataset),Acqua di Gio Giorgio Armani,77.41935484,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,"طابع citrus, aromatic, marine, fresh spicy. يفتتح بـ Lime وينتهي بـ White Musk. مناسب لمن يحب رائحة واضحة وثابتة.","אופי citrus, aromatic, marine, fresh spicy. נפתח ב-Lime ומסתיים ב-White Musk. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli | القلب: Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet | القاعدة: White Musk, Cedar, Oakmoss, Patchouli, Amber","פתיחה: Lime, Lemon, Bergamot, Jasmine, Orange, Mandarin Orange, Neroli | לב: Jasmine, Calone, Rosemary, Peach, Freesia, Hiacynth, Cyclamen, Violet | בסיס: White Musk, Cedar, Oakmoss, Patchouli, Amber",مناسب: صيف/ربيع • نهار,מתאים: קיץ/אביב • יום,★★★★★,1
XM A.113,100 ML ARMANI CODE,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.70,https://madperfume.co.il/upload/01-2026/product/697ca766ab4e7.png,ARMANI CODE,ارماني كودي,ארמני קודא,armani code,armani code,1,Fragrantica (sir-omoreno dataset),Armani Code (Giorgio Armani),100,,"طابع citrus, leather, anis, soft spicy. يفتتح بـ Lemon وينتهي بـ Leather. مناسب لمن يحب رائحة واضحة وثابتة.","אופי citrus, leather, anis, soft spicy. נפתח ב-Lemon ומסתיים ב-Leather. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Lemon, Bergamot | القلب: Star Anise, Olive Blossom, Guaiac Wood | القاعدة: Leather, Tonka Bean, Tobacco","פתיחה: Lemon, Bergamot | לב: Star Anise, Olive Blossom, Guaiac Wood | בסיס: Leather, Tonka Bean, Tobacco",مناسب: ربيع/خريف • نهار,מתאים: אביב/סתיו • יום,★★★★★,0
XM A.114,100 ML ARMANI WITH YOU,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.71,https://madperfume.co.il/upload/01-2026/product/697baa1c54b65.png,ARMANI WITH YOU,ارماني ويث يو,ארמני וית יו,armani with you,armani with you,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM A.115,100 ML ARMANI WITH YOU INTENSELY,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.731,https://madperfume.co.il/upload/01-2026/product/697ba8ff8f00f.png,ARMANI WITH YOU INTENSELY,ارماني ويث يو اينتنسلي,ארמני וית יו אנטנסלי,armani with you intensely,armani with you intensely,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM B.102,100 ML BVLGARI WOOD ESSENCE,,8.68332E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.65,https://madperfume.co.il/upload/06-2025/product/684f190cea0ce.png,BVLGARI WOOD ESSENCE,بڤلجري وود ايسسنسي,בולגרי ווד אססנס,bvlgari wood essence,bvlgari wood essence,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM B.103,100 ML BURBERRY HERO,,8.68332E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.66,https://madperfume.co.il/upload/01-2026/product/697d07a61e24d.png,BURBERRY HERO,بربرري هرو,בורבררי הארו,burberry hero,burberry hero,1,Fragrantica (MrBob23 dataset),Burberry Her Burberry,96,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-51694.html,"طابع fruity, sweet, woody, powdery. يفتتح بـ Strawberry وينتهي بـ Musk. مناسب لمن يحب رائحة واضحة وثابتة.","אופי fruity, sweet, woody, powdery. נפתח ב-Strawberry ומסתיים ב-Musk. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange, Lemon | القلب: Violet, Jasmine | القاعدة: Musk, Vanilla, Cashmeran, Amber, Oakmoss, Patchouli","פתיחה: Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange, Lemon | לב: Violet, Jasmine | בסיס: Musk, Vanilla, Cashmeran, Amber, Oakmoss, Patchouli",مناسب: ربيع/صيف • نهار,מתאים: אביב/קיץ • יום,★★★★★,0
XM B.104,100 ML BOSS BOTTLE,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.140,https://madperfume.co.il/upload/06-2025/product/685082eda45cd.png,BOSS BOTTLE,بوسس بوتتلي,בוסס בוטטל,boss bottle,boss bottle,1,Fragrantica (MrBob23 dataset),Boss Bottled Hugo Boss,95.65217391,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-383.html,"طابع woody, fruity, vanilla, warm spicy. يفتتح بـ Apple وينتهي بـ Vanilla. مناسب لمن يحب رائحة واضحة وثابتة.","אופי woody, fruity, vanilla, warm spicy. נפתח ב-Apple ומסתיים ב-Vanilla. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Apple, Plum, Bergamot, Lemon, Oakmoss, Geranium | القلب: Cinnamon, Mahogany, Carnation | القاعدة: Vanilla, Sandalwood, Cedar, Vetiver, Olive Tree","פתיחה: Apple, Plum, Bergamot, Lemon, Oakmoss, Geranium | לב: Cinnamon, Mahogany, Carnation | בסיס: Vanilla, Sandalwood, Cedar, Vetiver, Olive Tree",مناسب: ربيع/خريف • نهار,מתאים: אביב/סתיו • יום,★★★★★,0
XM B.106,100 ML BURBERRY CLASSIC,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.60,https://madperfume.co.il/upload/01-2026/product/697e3feeeff56.png,BURBERRY CLASSIC,بربرري كلاسيك,בורבררי קלאסיק,burberry classic,burberry classic,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM B.107,100 ML BULGARI MAN IN BLACK,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.61,https://madperfume.co.il/upload/06-2025/product/684f2a7fee4c9.png,BULGARI MAN IN BLACK,بلجري من اين بلاك,בולגרי מן אנ בלקק,bulgari man in black,bulgari in black,1,Fragrantica (MrBob23 dataset),Bvlgari Man In Black Bvlgari,95,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-In-Black-26358.html,"طابع warm spicy, woody, leather, rum. يفتتح بـ Spices وينتهي بـ Tonka Bean. مناسب لمن يحب رائحة واضحة وثابتة.","אופי warm spicy, woody, leather, rum. נפתח ב-Spices ומסתיים ב-Tonka Bean. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Spices, Rum, Tobacco | القلب: Leather, Iris, Tuberose | القاعدة: Tonka Bean, Guaiac Wood, Benzoin","פתיחה: Spices, Rum, Tobacco | לב: Leather, Iris, Tuberose | בסיס: Tonka Bean, Guaiac Wood, Benzoin",مناسب: شتاء/خريف • ليل,מתאים: חורף/סתיו • לילה,★★★★★,0
